FECHA,TMAX-CAB,TMAX-HMO,TMAX-OBR,TMAX-LMO,TMAX-CUL,TMIN-CAB,TMIN-HMO,TMIN-OBR,TMIN-LMO,TMIN-CUL,PREC_HMO   (mm),PREC_OBR   (mm),PREC_LMO   (mm),PREC_CUL   (mm)
07/09/2019,39.00,36.00,35.00,34.00,34.00,26.00,24.00,24.00,25.00,24.00,7.60,19.50,1.60,5.40
08/09/2019,37.00,33.00,30.00,31.00,33.00,25.00,24.00,24.00,24.00,24.00,0.00,3.68,45.00,1.84
09/09/2019,36.00,32.00,31.00,31.00,33.00,25.00,24.00,24.00,24.00,23.00,2.73,0.78,16.18,0.00
10/09/2019,33.00,32.00,32.00,33.00,35.00,23.00,23.00,23.00,23.00,23.00,2.89,2.71,0.00,0.00
11/09/2019,35.00,34.00,35.00,35.00,36.00,22.00,23.00,24.00,25.00,24.00,0.00,0.00,0.00,0.00
12/09/2019,,,,,,,,,,,,,,
13/09/2019,,,,,,,,,,,,,,
14/09/2019,,,,,,,,,,,,,,
15/09/2019,36.00,35.00,36.00,34.00,34.00,25.00,24.00,25.00,25.00,24.00,0.00,0.00,1.00,0.80
16/09/2019,37.00,36.00,36.00,35.00,35.00,25.00,24.00,25.00,25.00,24.00,0.00,0.00,0.00,0.00
17/09/2019,38.00,37.00,37.00,36.00,36.00,24.00,24.00,25.00,25.00,24.00,0.00,0.00,0.00,0.00
18/09/2019,39.00,38.00,38.00,36.00,35.00,23.00,24.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00
19/09/2019,38.00,38.00,37.00,35.00,33.00,23.00,24.00,25.00,25.00,24.00,0.00,0.00,0.54,5.90
20/09/2019,36.00,36.00,35.00,34.00,33.00,21.00,24.00,26.00,25.00,24.00,0.00,0.00,0.00,0.00
21/09/2019,35.00,32.00,34.00,33.00,34.00,22.00,24.00,26.00,26.00,24.00,3.18,7.80,3.92,2.09
22/09/2019,34.00,32.00,34.00,33.00,34.00,24.00,24.00,25.00,25.00,24.00,75.00,75.00,0.00,0.00
23/09/2019,34.00,34.00,36.00,34.00,35.00,23.00,24.00,24.00,25.00,24.00,1.50,0.00,0.00,1.00
24/09/2019,28.00,30.00,35.00,34.00,34.00,20.00,22.00,24.00,24.00,23.00,10.00,0.00,0.00,11.00
25/09/2019,28.00,29.00,33.00,33.00,33.00,20.00,21.00,22.00,24.00,23.00,13.00,0.50,0.00,1.00
26/09/2019,28.00,31.00,35.00,35.00,34.00,18.00,18.00,21.00,25.00,23.00,0.00,0.00,0.00,0.00
27/09/2019,29.00,31.00,34.00,33.00,35.00,18.00,18.00,20.00,22.00,22.00,0.00,0.00,0.00,0.00
28/09/2019,33.00,33.00,36.00,35.00,36.00,18.00,18.00,20.00,22.00,22.00,0.00,0.00,0.00,0.00
29/09/2019,33.00,35.00,37.00,36.00,36.00,18.00,19.00,19.00,21.00,23.00,0.00,0.00,0.00,4.72
30/09/2019,33.00,35.00,38.00,35.00,33.00,16.00,18.00,21.00,24.00,24.00,0.00,1.56,9.82,19.43
01/10/2019,33.00,31.00,30.00,31.00,32.00,18.00,21.00,22.00,23.00,23.00,1.50,1.80,1.00,0.00
02/10/2019,34.00,33.00,34.00,33.00,33.00,21.00,21.00,22.00,23.00,23.00,0.00,0.00,0.00,0.00
03/10/2019,34.00,35.00,36.00,34.00,34.00,22.00,22.00,23.00,24.00,23.00,0.00,0.00,0.00,0.00
04/10/2019,35.00,35.00,36.00,34.00,34.00,21.00,23.00,24.00,24.00,23.00,0.00,0.00,0.00,0.00
05/10/2019,36.00,36.00,37.00,35.00,35.00,20.00,22.00,24.00,24.00,24.00,0.00,0.00,0.00,0.00
06/10/2019,37.00,38.00,39.00,36.00,36.00,19.00,22.00,24.00,25.00,24.00,0.00,0.00,0.00,0.00
07/10/2019,38.00,40.00,41.00,38.00,38.00,20.00,23.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00
08/10/2019,36.00,38.00,39.00,37.00,37.50,17.00,20.00,23.00,27.00,24.00,0.00,0.00,0.00,0.00
09/10/2019,36.00,36.00,37.00,36.00,37.00,17.00,20.00,23.00,24.00,25.00,0.00,0.00,0.00,0.00
10/10/2019,33.00,34.00,36.00,35.00,36.00,14.00,16.00,23.00,25.00,25.00,0.00,0.00,0.00,0.00
11/10/2019,32.00,35.00,36.00,36.00,36.00,14.00,15.00,18.00,22.00,24.00,0.00,0.00,0.00,0.00
12/10/2019,,,,,,,,,,,,,,
13/10/2019,34.00,33.00,29.00,28.00,33.00,15.00,16.00,23.00,23.00,24.00,4.28,23.36,14.49,0.00
14/10/2019,32.00,27.00,28.00,33.00,35.00,19.00,21.00,22.00,24.00,24.00,10.74,25.01,1.59,0.00
15/10/2019,34.00,32.00,33.00,34.00,36.00,20.00,22.00,23.00,24.00,23.00,0.00,0.00,0.00,0.00
16/10/2019,37.00,36.00,36.00,35.00,36.00,17.00,21.00,23.00,25.00,23.00,0.00,0.00,0.00,0.00
17/10/2019,35.00,35.00,35.00,35.00,35.00,18.00,20.00,22.00,24.00,24.00,0.00,0.00,0.00,0.00
18/10/2019,31.00,31.00,32.00,32.00,33.00,16.00,19.00,22.00,24.00,24.00,0.00,0.00,0.00,0.00
19/10/2019,32.00,32.00,32.00,32.00,34.00,16.00,16.00,19.00,21.00,22.00,0.00,0.00,0.00,0.00
20/10/2019,34.00,34.00,35.00,34.00,34.00,13.00,15.00,18.00,20.00,21.00,0.00,0.00,0.00,0.00
21/10/2019,34.00,35.00,35.00,34.00,34.00,13.00,15.00,17.00,20.00,21.00,0.00,0.00,0.00,0.00
22/10/2019,35.00,36.00,36.00,35.00,36.00,14.00,15.00,17.00,19.00,21.00,0.00,0.00,0.00,0.00
23/10/2019,35.00,35.00,36.00,35.00,35.00,13.00,14.00,16.00,19.00,21.00,0.00,0.00,0.00,0.00
24/10/2019,35.00,35.00,36.00,35.00,36.00,16.00,18.00,17.00,19.00,20.00,0.00,0.00,0.00,0.00
25/10/2019,33.00,33.00,36.00,35.00,35.00,12.00,14.00,16.00,19.00,20.00,0.00,0.00,0.00,0.00
26/10/2019,32.00,33.00,34.00,34.00,34.00,14.00,13.00,16.00,19.00,21.00,0.00,0.00,0.00,0.00
27/10/2019,32.00,33.00,33.00,33.00,34.00,15.00,14.00,17.00,18.00,19.00,0.00,0.00,0.00,0.00
28/10/2019,27.00,29.00,32.00,32.00,34.00,6.00,10.00,14.00,17.00,16.00,0.00,0.00,0.00,0.00
29/10/2019,27.00,29.00,32.00,32.00,34.00,9.00,11.00,15.00,18.00,17.00,0.00,0.00,0.00,0.00
30/10/2019,27.00,30.00,32.00,32.00,32.00,7.00,13.00,16.00,18.00,17.00,0.00,0.00,0.00,0.00
31/10/2019,29.00,32.00,34.00,33.00,35.00,9.00,11.00,15.00,19.00,19.00,0.00,0.00,0.00,0.00
01/11/2019,30.00,33.00,34.00,33.00,34.00,12.00,15.00,17.00,21.00,20.00,0.00,0.00,0.00,0.00
02/11/2019,30.00,32.00,32.00,33.00,36.00,12.00,16.00,18.00,21.00,21.00,0.00,0.00,0.00,0.00
03/11/2019,31.00,32.00,34.00,34.00,36.00,14.00,17.00,18.00,20.00,21.00,0.00,0.00,0.00,0.00
04/11/2019,31.00,32.00,34.00,34.00,36.00,15.00,16.00,19.00,22.00,21.00,0.00,0.00,0.00,0.00
05/11/2019,32.00,34.00,35.00,34.00,37.00,16.00,18.00,19.00,22.00,22.00,0.00,0.00,0.00,0.00
06/11/2019,31.00,32.00,33.00,35.00,35.00,14.00,18.00,21.00,23.00,23.00,0.00,0.00,0.00,0.00
07/11/2019,31.00,31.00,32.00,33.00,35.00,16.00,20.00,23.00,24.00,22.00,0.00,0.00,0.00,0.00
08/11/2019,,,,,,,,,,,,,,
09/11/2019,32.00,34.00,36.00,35.00,37.00,17.00,19.00,20.00,21.00,21.00,0.00,0.00,0.00,0.00
10/11/2019,30.00,31.00,33.00,34.00,36.00,16.00,18.00,21.00,21.00,23.00,0.00,0.00,2.17,0.00
11/11/2019,29.00,27.00,29.00,29.00,31.00,16.00,16.00,17.00,19.00,20.00,0.00,0.00,0.40,0.94
12/11/2019,30.00,31.00,30.00,29.00,30.00,12.00,14.00,16.00,17.00,16.00,0.00,0.00,0.00,0.00
13/11/2019,29.00,30.00,30.00,29.00,29.00,12.00,14.00,16.00,17.00,15.00,0.00,0.00,0.00,0.00
14/11/2019,31.00,31.00,32.00,31.00,32.00,13.00,14.00,15.00,17.00,16.00,0.00,0.00,0.00,0.00
15/11/2019,,,,,,,,,,,,,,
16/11/2019,,,,,,,,,,,,,,
17/11/2019,33.00,31.00,27.00,28.00,28.00,13.00,16.00,19.00,20.00,20.00,0.00,3.18,4.18,7.83
18/11/2019,,,,,,,,,,,,,,
19/11/2019,,,,,,,,,,,,,,
20/11/2019,,,,,,,,,,,,,,
21/11/2019,,,,,,,,,,,,,,
22/11/2019,,,,,,,,,,,,,,
23/11/2019,,,,,,,,,,,,,,
24/11/2019,,,,,,,,,,,,,,
25/11/2019,,,,,,,,,,,,,,
26/11/2019,,,,,,,,,,,,,,
27/11/2019,,,,,,,,,,,,,,
28/11/2019,,,,,,,,,,,,,,
29/11/2019,,,,,,,,,,,,,,
30/11/2019,,,,,,,,,,,,,,
01/12/2019,,,,,,,,,,,,,,
02/12/2019,,,,,,,,,,,,,,
03/12/2019,24.00,23.00,26.00,28.00,30.00,11.00,12.00,14.00,16.00,14.00,0.00,0.00,0.00,0.00
04/12/2019,,,,,,,,,,,,,,
05/12/2019,,,,,,,,,,,,,,
06/12/2019,,,,,,,,,,,,,,
07/12/2019,,,,,,,,,,,,,,
08/12/2019,23.00,27.00,29.00,29.00,30.00,13.00,14.00,15.00,15.00,18.00,1.70,0.00,0.00,0.00
09/12/2019,18.00,20.00,22.00,28.00,31.00,15.00,17.00,15.00,15.00,17.00,1.05,0.00,0.00,0.00
10/12/2019,22.00,23.00,25.00,25.00,28.00,8.00,11.00,11.00,13.00,14.00,0.00,0.00,0.00,0.00
11/12/2019,23.00,25.00,29.00,30.00,31.00,7.00,9.00,11.00,13.00,14.00,0.00,0.00,0.00,0.00
12/12/2019,,,,,,,,,,,,,,
13/12/2019,25.00,26.00,29.00,29.00,32.00,9.00,10.00,11.00,13.00,13.00,0.00,0.00,0.00,0.00
14/12/2019,27.00,28.00,30.00,30.00,32.00,9.00,10.00,12.00,13.00,14.00,0.00,0.00,0.00,0.00
15/12/2019,23.00,25.00,28.00,28.00,29.00,5.00,8.00,14.00,14.00,14.00,0.00,0.00,0.00,0.00
16/12/2019,,,,,,,,,,,,,,
17/12/2019,,,,,,,,,,,,,,
18/12/2019,,,,,,,,,,,,,,
19/12/2019,,,,,,,,,,,,,,
20/12/2019,,,,,,,,,,,,,,
21/12/2019,,,,,,,,,,,,,,
22/12/2019,27.00,27.00,29.00,30.00,33.00,12.00,11.00,11.00,11.00,14.00,0.00,0.00,0.00,0.00
23/12/2019,24.00,25.00,29.00,29.00,32.00,13.00,14.00,16.00,13.00,13.00,0.00,0.00,0.00,0.00
24/12/2019,18.00,20.00,20.00,25.00,28.00,10.00,11.00,12.00,13.00,13.00,22.92,5.14,0.00,0.00
25/12/2019,17.00,19.00,22.00,24.00,29.00,5.00,5.00,8.00,11.00,12.00,0.00,0.00,0.00,0.00
26/12/2019,18.00,20.00,23.00,25.00,28.00,9.00,10.00,10.00,10.00,12.00,5.29,0.00,0.00,0.00
27/12/2019,13.00,17.00,19.00,23.00,26.00,4.00,4.00,6.00,12.00,13.00,1.03,2.31,0.00,0.00
28/12/2019,,,,,,,,,,,,,,
29/12/2019,,,,,,,,,,,,,,
30/12/2019,,,,,,,,,,,,,,
31/12/2019,,,,,,,,,,,,,,
01/01/2020,,,,,,,,,,,,,,
02/01/2020,19.00,20.00,22.00,22.00,22.00,5.00,8.00,11.00,9.00,10.00,0.00,0.00,0.00,0.00
03/01/2020,21.00,22.00,24.00,24.00,25.00,4.00,6.00,6.00,8.00,9.00,0.00,0.00,0.00,0.00
04/01/2020,23.00,25.00,26.00,27.00,30.00,5.00,7.00,7.00,9.00,9.00,0.00,0.00,0.00,0.00
05/01/2020,24.00,27.00,28.00,28.00,31.00,4.00,7.00,8.00,11.00,11.00,0.00,0.00,0.00,0.00
06/01/2020,25.00,26.00,27.00,25.00,29.00,5.00,9.00,8.00,11.00,10.00,0.00,0.00,0.00,0.00
07/01/2020,25.00,27.00,28.00,28.00,32.00,6.00,8.00,9.00,10.00,11.00,0.00,0.00,0.00,0.00
08/01/2020,23.00,24.00,26.00,28.00,30.00,6.00,5.00,10.00,12.00,13.00,0.00,0.00,0.00,0.00
09/01/2020,,,,,,,,,,,,,,
10/01/2020,,,,,,,,,,,,,,
11/01/2020,,,,,,,,,,,,,,
12/01/2020,,,,,,,,,,,,,,
13/01/2020,,,,,,,,,,,,,,
14/01/2020,,,,,,,,,,,,,,
15/01/2020,,,,,,,,,,,,,,
16/01/2020,,,,,,,,,,,,,,
17/01/2020,,,,,,,,,,,,,,
18/01/2020,22.00,27.00,29.00,26.00,31.00,4.00,9.00,9.00,13.00,14.00,0.00,0.00,0.00,0.00
19/01/2020,26.00,28.00,29.00,28.00,33.00,5.00,7.00,9.00,13.00,13.00,0.00,0.00,0.00,0.00
20/01/2020,,,,,,,,,,,,,,
21/01/2020,,,,,,,,,,,,,,
22/01/2020,,,,,,,,,,,,,,
23/01/2020,,,,,,,,,,,,,,
24/01/2020,,,,,,,,,,,,,,
25/01/2020,,,,,,,,,,,,,,
26/01/2020,,,,,,,,,,,,,,
27/01/2020,,,,,,,,,,,,,,
28/01/2020,,,,,,,,,,,,,,
29/01/2020,,,,,,,,,,,,,,
30/01/2020,,,,,,,,,,,,,,
31/01/2020,,,,,,,,,,,,,,
01/02/2020,,,,,,,,,,,,,,
02/02/2020,,,,,,,,,,,,,,
03/02/2020,,,,,,,,,,,,,,
04/02/2020,,,,,,,,,,,,,,
05/02/2020,,,,,,,,,,,,,,
06/02/2020,,,,,,,,,,,,,,
07/02/2020,,,,,,,,,,,,,,
08/02/2020,,,,,,,,,,,,,,
09/02/2020,24.00,24.00,25.00,25.00,28.00,12.00,12.00,13.00,16.00,17.00,0.00,0.00,0.30,1.20
10/02/2020,19.00,23.00,24.00,23.00,24.00,8.00,8.00,12.00,15.00,15.00,4.00,1.00,1.00,1.00
11/02/2020,14.00,18.00,21.00,22.00,22.00,4.00,4.00,7.00,9.00,10.00,0.00,0.00,0.00,0.00
12/02/2020,,,,,,,,,,,,,,
13/02/2020,,,,,,,,,,,,,,
14/02/2020,,,,,,,,,,,,,,
15/02/2020,,,,,,,,,,,,,,
16/02/2020,,,,,,,,,,,,,,
17/02/2020,,,,,,,,,,,,,,
18/02/2020,,,,,,,,,,,,,,
19/02/2020,,,,,,,,,,,,,,
20/02/2020,,,,,,,,,,,,,,
21/02/2020,,,,,,,,,,,,,,
22/02/2020,,,,,,,,,,,,,,
23/02/2020,,,,,,,,,,,,,,
24/02/2020,,,,,,,,,,,,,,
25/02/2020,,,,,,,,,,,,,,
26/02/2020,,,,,,,,,,,,,,
27/02/2020,,,,,,,,,,,,,,
28/02/2020,,,,,,,,,,,,,,
29/02/2020,,,,,,,,,,,,,,
01/03/2020,24.00,27.00,31.00,31.00,33.00,11.00,14.00,12.00,12.00,13.00,0.00,0.00,0.00,0.00
02/03/2020,18.00,22.00,22.00,26.00,31.00,9.00,13.00,16.00,14.00,12.00,5.15,1.67,1.10,0.60
03/03/2020,16.00,18.00,19.00,21.00,20.00,8.00,7.00,10.00,14.00,16.00,0.00,1.76,0.00,0.00
04/03/2020,23.00,25.00,27.00,25.00,28.00,7.00,7.00,7.00,8.00,8.00,0.00,0.00,0.00,0.00
05/03/2020,29.00,31.00,31.00,31.00,32.00,9.00,12.00,10.00,11.00,11.00,0.00,0.00,0.00,0.00
06/03/2020,,,,,,,,,,,,,,
07/03/2020,,,,,,,,,,,,,,
08/03/2020,22.00,19.00,25.00,28.00,31.00,10.00,13.00,16.00,20.00,19.00,4.00,0.00,0.00,0.00
09/03/2020,27.00,28.00,30.00,30.00,34.00,15.00,16.00,17.00,17.00,19.00,0.00,0.00,0.00,0.00
10/03/2020,,,,,,,,,,,,,,
11/03/2020,,,,,,,,,,,,,,
12/03/2020,,,,,,,,,,,,,,
13/03/2020,,,,,,,,,,,,,,
14/03/2020,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,
16/03/2020,,,,,,,,,,,,,,
17/03/2020,,,,,,,,,,,,,,
18/03/2020,,,,,,,,,,,,,,
19/03/2020,,,,,,,,,,,,,,
20/03/2020,,,,,,,,,,,,,,
21/03/2020,,,,,,,,,,,,,,
22/03/2020,,,,,,,,,,,,,,
23/03/2020,,,,,,,,,,,,,,
24/03/2020,26.00,30.00,33.00,33.00,34.00,13.00,12.00,13.00,14.00,14.00,0.00,0.00,0.00,0.00
25/03/2020,30.00,33.00,36.00,34.00,34.00,11.00,14.00,13.00,14.00,15.00,0.00,0.00,0.00,0.00
26/03/2020,21.00,28.00,33.00,32.00,34.00,14.00,15.00,13.00,11.00,15.00,0.00,0.00,0.00,0.00
27/03/2020,19.00,23.00,26.00,26.00,34.00,10.00,13.00,17.00,16.00,14.00,0.00,0.00,0.00,0.00
28/03/2020,25.00,28.00,29.00,27.00,32.00,8.00,10.00,10.00,13.00,11.00,0.00,0.00,0.00,0.00
29/03/2020,27.00,30.00,32.00,31.00,35.00,9.00,13.00,13.00,14.00,13.00,0.00,0.00,0.00,0.00
30/03/2020,,,,,,,,,,,,,,
31/03/2020,,,,,,,,,,,,,,
01/04/2020,,,,,,,,,,,,,,
02/04/2020,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,
10/04/2020,24.00,28.00,29.00,30.00,33.00,8.00,10.00,10.00,14.00,18.00,0.00,0.00,0.00,0.00
11/04/2020,19.00,24.00,27.00,27.00,32.00,11.00,11.00,11.00,12.00,13.00,0.00,0.00,0.00,0.00
12/04/2020,28.00,28.00,29.00,28.00,32.00,8.00,10.00,11.00,13.00,10.00,0.00,0.00,0.00,0.00
13/04/2020,,,,,,,,,,,,,,
14/04/2020,30.00,32.00,34.00,33.00,36.00,10.00,11.00,11.00,12.00,12.00,,,,
15/04/2020,31.00,34.00,34.00,32.00,35.00,12.00,15.00,13.00,14.00,13.00,,,,
16/04/2020,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,
19/04/2020,30.00,32.00,33.00,31.00,34.00,13.00,14.00,13.00,14.00,14.00,0.00,0.00,0.00,0.00
20/04/2020,31.00,33.00,35.00,34.00,36.00,13.00,15.00,14.00,15.00,15.00,0.00,0.00,0.00,0.00
21/04/2020,31.00,35.00,37.00,35.00,37.00,12.00,15.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00
22/04/2020,,,,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,
26/04/2020,41.00,42.00,41.00,35.00,37.00,18.00,20.00,18.00,16.00,17.00,0.00,0.00,0.00,0.00
27/04/2020,,,,,,,,,,,,,,
28/04/2020,,,,,,,,,,,,,,
29/04/2020,,,,,,,,,,,,,,
30/04/2020,,,,,,,,,,,,,,
01/05/2020,,,,,,,,,,,,,,
02/05/2020,,,,,,,,,,,,,,
03/05/2020,,,,,,,,,,,,,,
04/05/2020,,,,,,,,,,,,,,
05/05/2020,,,,,,,,,,,,,,
06/05/2020,,,,,,,,,,,,,,
07/05/2020,,,,,,,,,,,,,,
08/05/2020,,,,,,,,,,,,,,
09/05/2020,38.00,39.00,37.00,34.00,37.00,22.00,20.00,17.00,17.00,16.00,,,,
10/05/2020,,,,,,,,,,,,,,
11/05/2020,,,,,,,,,,,,,,
12/05/2020,,,,,,,,,,,,,,
13/05/2020,,,,,,,,,,,,,,
14/05/2020,,,,,,,,,,,,,,
15/05/2020,,,,,,,,,,,,,,
16/05/2020,,,,,,,,,,,,,,
17/05/2020,,,,,,,,,,,,,,
18/05/2020,,,,,,,,,,,,,,
19/05/2020,,,,,,,,,,,,,,
20/05/2020,,,,,,,,,,,,,,
21/05/2020,,,,,,,,,,,,,,
22/05/2020,,,,,,,,,,,,,,
23/05/2020,,,,,,,,,,,,,,
24/05/2020,,,,,,,,,,,,,,
25/05/2020,,,,,,,,,,,,,,
26/05/2020,,,,,,,,,,,,,,
27/05/2020,,,,,,,,,,,,,,
28/05/2020,,,,,,,,,,,,,,
29/05/2020,,,,,,,,,,,,,,
30/05/2020,,,,,,,,,,,,,,
31/05/2020,,,,,,,,,,,,,,
01/06/2020,41.00,41.00,37.00,34.00,34.00,25.00,26.00,24.00,23.00,21.00,,,,
02/06/2020,,,,,,,,,,,,,,
03/06/2020,,,,,,,,,,,,,,
04/06/2020,,,,,,,,,,,,,,
05/06/2020,,,,,,,,,,,,,,
06/06/2020,,,,,,,,,,,,,,
07/06/2020,36.00,38.00,36.00,33.00,33.00,19.00,21.00,22.00,23.00,23.00,0.00,0.00,0.00,0.00
08/06/2020,,,,,,,,,,,,,,
09/06/2020,,,,,,,,,,,,,,
10/06/2020,,,,,,,,,,,,,,
11/06/2020,,,,,,,,,,,,,,
12/06/2020,,,,,,,,,,,,,,
13/06/2020,,,,,,,,,,,,,,
14/06/2020,,,,,,,,,,,,,,
15/06/2020,,,,,,,,,,,,,,
16/06/2020,,,,,,,,,,,,,,
17/06/2020,,,,,,,,,,,,,,
18/06/2020,,,,,,,,,,,,,,
19/06/2020,,,,,,,,,,,,,,
20/06/2020,,,,,,,,,,,,,,
21/06/2020,,,,,,,,,,,,,,
22/06/2020,,,,,,,,,,,,,,
23/06/2020,,,,,,,,,,,,,,
24/06/2020,,,,,,,,,,,,,,
25/06/2020,,,,,,,,,,,,,,
26/06/2020,,,,,,,,,,,,,,
27/06/2020,,,,,,,,,,,,,,
28/06/2020,,,,,,,,,,,,,,
29/06/2020,,,,,,,,,,,,,,
30/06/2020,,,,,,,,,,,,,,
01/07/2020,,,,,,,,,,,,,,
02/07/2020,,,,,,,,,,,,,,
03/07/2020,,,,,,,,,,,,,,
04/07/2020,,,,,,,,,,,,,,
05/07/2020,,,,,,,,,,,,,,
06/07/2020,,,,,,,,,,,,,,
07/07/2020,,,,,,,,,,,,,,
08/07/2020,,,,,,,,,,,,,,
09/07/2020,,,,,,,,,,,,,,
10/07/2020,,,,,,,,,,,,,,
11/07/2020,,,,,,,,,,,,,,
12/07/2020,,,,,,,,,,,,,,
13/07/2020,,,,,,,,,,,,,,
14/07/2020,,,,,,,,,,,,,,
15/07/2020,44.00,44.00,40.00,37.00,37.00,28.00,29.00,28.00,27.00,27.00,0.00,0.00,0.00,1.00
16/07/2020,43.00,43.00,40.00,37.00,37.00,29.00,29.00,28.00,27.00,26.00,0.00,0.00,0.00,3.00
17/07/2020,,,,,,,,,,,,,,
18/07/2020,,,,,,,,,,,,,,
19/07/2020,41.00,42.00,40.00,36.00,35.00,28.00,29.00,29.00,27.00,25.00,0.00,0.00,0.00,7.84
20/07/2020,41.00,40.00,39.00,37.00,36.00,28.00,28.00,28.00,27.00,25.00,0.00,0.00,0.00,9.14
21/07/2020,41.00,39.00,38.00,36.00,36.00,28.00,28.00,27.00,26.00,25.00,0.00,0.00,0.00,1.89
22/07/2020,,,,,,,,,,,,,,
23/07/2020,,,,,,,,,,,,,,
24/07/2020,,,,,,,,,,,,,,
25/07/2020,,,,,,,,,,,,,,
26/07/2020,,,,,,,,,,,,,,
27/07/2020,,,,,,,,,,,,,,
28/07/2020,,,,,,,,,,,,,,
29/07/2020,,,,,,,,,,,,,,
30/07/2020,,,,,,,,,,,,,,
31/07/2020,,,,,,,,,,,,,,
01/08/2020,,,,,,,,,,,,,,
02/08/2020,,,,,,,,,,,,,,
03/08/2020,,,,,,,,,,,,,,
04/08/2020,,,,,,,,,,,,,,
05/08/2020,,,,,,,,,,,,,,
06/08/2020,,,,,,,,,,,,,,
07/08/2020,,,,,,,,,,,,,,
08/08/2020,,,,,,,,,,,,,,
09/08/2020,,,,,,,,,,,,,,
10/08/2020,,,,,,,,,,,,,,
11/08/2020,,,,,,,,,,,,,,
12/08/2020,,,,,,,,,,,,,,
13/08/2020,,,,,,,,,,,,,,
14/08/2020,,,,,,,,,,,,,,
15/08/2020,,,,,,,,,,,,,,
16/08/2020,,,,,,,,,,,,,,
17/08/2020,,,,,,,,,,,,,,
18/08/2020,,,,,,,,,,,,,,
19/08/2020,,,,,,,,,,,,,,
20/08/2020,,,,,,,,,,,,,,
21/08/2020,,,,,,,,,,,,,,
22/08/2020,,,,,,,,,,,,,,
23/08/2020,,,,,,,,,,,,,,
24/08/2020,,,,,,,,,,,,,,
25/08/2020,,,,,,,,,,,,,,
26/08/2020,,,,,,,,,,,,,,
27/08/2020,,,,,,,,,,,,,,
28/08/2020,,,,,,,,,,,,,,
29/08/2020,,,,,,,,,,,,,,
30/08/2020,,,,,,,,,,,,,,
31/08/2020,,,,,,,,,,,,,,
01/09/2020,,,,,,,,,,,,,,
02/09/2020,,,,,,,,,,,,,,
03/09/2020,,,,,,,,,,,,,,
04/09/2020,,,,,,,,,,,,,,
05/09/2020,,,,,,,,,,,,,,
06/09/2020,,,,,,,,,,,,,,
07/09/2020,,,,,,,,,,,,,,
08/09/2020,,,,,,,,,,,,,,
09/09/2020,,,,,,,,,,,,,,
10/09/2020,,,,,,,,,,,,,,
11/09/2020,,,,,,,,,,,,,,
12/09/2020,,,,,,,,,,,,,,
13/09/2020,,,,,,,,,,,,,,
14/09/2020,,,,,,,,,,,,,,
15/09/2020,,,,,,,,,,,,,,
16/09/2020,,,,,,,,,,,,,,
17/09/2020,,,,,,,,,,,,,,
18/09/2020,,,,,,,,,,,,,,
19/09/2020,,,,,,,,,,,,,,
20/09/2020,,,,,,,,,,,,,,
21/09/2020,,,,,,,,,,,,,,
22/09/2020,,,,,,,,,,,,,,
23/09/2020,,,,,,,,,,,,,,
24/09/2020,,,,,,,,,,,,,,
25/09/2020,,,,,,,,,,,,,,
26/09/2020,,,,,,,,,,,,,,
27/09/2020,,,,,,,,,,,,,,
28/09/2020,,,,,,,,,,,,,,
29/09/2020,,,,,,,,,,,,,,
30/09/2020,,,,,,,,,,,,,,
01/10/2020,,,,,,,,,,,,,,
02/10/2020,,,,,,,,,,,,,,
03/10/2020,,,,,,,,,,,,,,
04/10/2020,,,,,,,,,,,,,,
05/10/2020,,,,,,,,,,,,,,
06/10/2020,,,,,,,,,,,,,,
07/10/2020,,,,,,,,,,,,,,
08/10/2020,,,,,,,,,,,,,,
09/10/2020,,,,,,,,,,,,,,
10/10/2020,,,,,,,,,,,,,,
11/10/2020,,,,,,,,,,,,,,
